Date,Region,Channel,PoliciesSold,TotalPremium,TotalClaims,CustomerSatisfaction,CommissionRate,PolicyDurationMonths,AvgCustomerAge,ClaimFrequency,ClaimSeverity,RenewalRate,OperatingCost,Profit,LossRatio,ClaimsPerPolicy
01/07/2024,South,Online,199,132016,65592,8.2,4.37,12,53,0.229,670.17,0.73,18465,47959,0.497,45.57
01/06/2024,North,Online,360,163135,129249,7.5,4.22,24,59,0.173,708.39,0.87,10009,23877,0.792,62.28
01/02/2024,West,Online,404,103010,21919,6.98,7.2,12,44,0.129,529.2,0.81,12235,68856,0.213,52.12
01/12/2024,East,Branch,453,282084,62595,7.04,5.04,24,60,0.224,238.88,0.74,14707,204782,0.222,101.47
01/11/2024,North,Branch,385,88165,29617,8.72,6.33,6,63,0.484,701.38,0.51,12208,46340,0.336,186.34
01/11/2024,North,Partner,427,61528,95268,8.3,5.77,12,25,0.17,946.42,0.63,17814,-51554,1.548,72.59
01/05/2024,South,Branch,202,170840,53298,8.89,4.09,12,47,0.201,966.05,0.52,12958,104584,0.312,40.6
01/07/2024,East,Branch,162,230680,126153,10,4.16,6,55,0.198,677.51,0.63,10288,94239,0.547,32.08
01/11/2024,East,Branch,786,186986,26929,8.5,7.31,12,59,0.266,215.91,0.52,12813,147244,0.144,209.08
01/07/2024,East,Partner,381,87136,122653,7.21,6.43,24,69,0.43,284.83,0.57,19314,-54831,1.408,163.83
01/05/2024,South,Online,540,192251,34456,9.04,6.1,24,46,0.231,867.19,0.66,17998,139797,0.179,124.74
01/12/2024,South,Branch,392,136008,129599,7.19,7.78,12,31,0.413,863.8,0.71,11136,-4727,0.953,161.9
01/09/2024,South,Partner,106,62076,106676,9.75,4.69,24,57,0.102,956.81,0.59,16195,-60795,1.718,10.81
01/04/2024,South,Partner,738,173911,103721,6.03,5.03,12,69,0.453,651.02,0.79,13303,56887,0.596,334.31
01/11/2024,South,Partner,191,205855,57924,7.45,7.03,12,60,0.133,891.05,0.74,11606,136325,0.281,25.4
01/03/2024,West,Online,289,166625,44240,8.62,7.1,6,68,0.068,859.91,0.78,19387,102998,0.266,19.65
01/04/2024,West,Branch,575,227788,107381,9.18,5.62,12,31,0.121,671.54,0.79,14864,105543,0.471,69.58
01/05/2024,East,Partner,610,100298,29228,7.32,7.8,6,51,0.136,826.91,0.79,7302,63768,0.291,82.96
01/06/2024,North,Online,561,104304,41686,7.14,7.75,12,26,0.279,300.57,0.87,14842,47776,0.4,156.52
01/03/2024,East,Partner,152,129360,31920,8.15,4.05,12,41,0.252,711.36,0.59,12325,85115,0.247,38.3
01/02/2024,North,Partner,585,119835,27432,9.91,4.69,24,25,0.372,962.76,0.61,9395,83008,0.229,217.62
01/04/2024,South,Partner,743,162424,83575,6.46,7.28,12,54,0.073,329.57,0.54,18245,60604,0.515,54.24
01/05/2024,North,Partner,589,189190,130507,7.69,5.34,24,46,0.274,795.23,0.74,15666,43017,0.69,161.39
01/04/2024,East,Partner,463,257364,91725,8.26,4.38,24,52,0.2,456.63,0.66,8995,156644,0.356,92.6
01/11/2024,East,Online,211,106911,113575,7.2,7.14,6,57,0.334,853.68,0.7,15082,-21746,1.062,70.47
01/12/2024,North,Branch,508,254561,53910,7.2,5.82,12,50,0.07,757.77,0.57,13498,187153,0.212,35.56
01/03/2024,West,Branch,106,153088,141764,7.77,5.97,12,59,0.066,940.94,0.76,19434,-8110,0.926,7
01/08/2024,South,Branch,767,65185,50226,8.29,4.75,24,35,0.242,769.55,0.75,13312,1647,0.771,185.61
01/10/2024,South,Branch,296,222864,93150,7.8,6.64,24,31,0.415,528.25,0.61,12769,116945,0.418,122.84
01/04/2024,East,Online,466,261282,79099,9.47,6.2,12,52,0.352,208.71,0.69,16293,165890,0.303,164.03
01/02/2024,West,Online,349,100613,132557,8.59,4.83,12,49,0.058,834.33,0.86,19306,-51250,1.317,20.24
01/02/2024,North,Online,694,291084,106760,8.38,5.36,12,65,0.13,526.77,0.81,19565,164759,0.367,90.22
01/01/2024,South,Partner,339,214999,38013,9.03,6.39,12,55,0.152,736.51,0.59,19986,157000,0.177,51.53
01/04/2024,West,Partner,479,50386,41446,8.4,7.7,12,27,0.24,284.05,0.85,14469,-5529,0.823,114.96
01/10/2024,South,Partner,570,273225,135450,7.56,7.68,12,57,0.314,912.77,0.53,6427,131348,0.496,178.98
01/09/2024,West,Branch,554,253800,125209,7.74,5.15,24,58,0.147,548.53,0.67,10613,117978,0.493,81.44
01/11/2024,West,Partner,465,257353,123193,6.87,6.94,24,45,0.222,935.75,0.53,8102,126058,0.479,103.23
01/07/2024,East,Branch,389,80020,90375,10,7.1,12,61,0.313,765.61,0.87,14377,-24732,1.129,121.76
01/12/2024,South,Partner,502,92678,82509,8.93,7.24,12,43,0.223,297.17,0.52,19219,-9050,0.89,111.95
01/10/2024,North,Branch,157,267767,122261,5.44,6.28,24,61,0.114,663.36,0.56,6455,139051,0.457,17.9
01/07/2024,East,Partner,620,111394,115739,9.33,4.04,12,45,0.271,927.95,0.87,14371,-18716,1.039,168.02
01/07/2024,East,Partner,403,250017,20557,6.53,7.05,12,38,0.196,839.98,0.73,6346,223114,0.082,78.99
01/08/2024,North,Online,214,165377,50666,8.52,4.43,12,34,0.439,534.38,0.82,13820,100891,0.306,93.95
01/01/2024,East,Partner,309,171716,57389,5.8,4.47,12,31,0.399,964.05,0.51,6214,108113,0.334,123.29
01/10/2024,West,Partner,140,237486,67700,7.57,6.42,12,53,0.136,414.86,0.67,18487,151299,0.285,19.04
01/10/2024,West,Online,272,235888,119143,9.34,7.93,12,64,0.119,500.09,0.89,6961,109784,0.505,32.37
01/08/2024,South,Branch,333,105918,44578,9.4,4.97,24,32,0.206,799.77,0.73,7995,53345,0.421,68.6
01/04/2024,South,Online,689,272353,94779,8.31,6.58,6,63,0.235,386.32,0.84,9612,167962,0.348,161.92
01/04/2024,North,Online,719,292556,29596,8.79,5.21,12,37,0.469,612.3,0.89,18132,244828,0.101,337.21
01/04/2024,South,Branch,502,165640,77500,6.59,7.59,12,43,0.186,783.03,0.77,14739,73401,0.468,93.37
01/06/2024,West,Partner,138,243766,92534,8.54,6.37,12,35,0.44,715.17,0.63,10690,140542,0.38,60.72
01/07/2024,North,Branch,218,210527,30129,8.85,4.83,24,26,0.277,324.3,0.62,18107,162291,0.143,60.39
01/06/2024,North,Partner,434,154446,83394,10,5.05,12,30,0.449,703.73,0.53,7858,63194,0.54,194.87
01/01/2024,South,Partner,435,219807,86046,7.38,5.73,12,53,0.366,658.17,0.67,5761,128000,0.391,159.21
01/12/2024,West,Branch,638,144702,31596,8.02,4.49,24,65,0.369,646.28,0.87,10458,102648,0.218,235.42
01/08/2024,North,Online,715,155509,85355,8.08,4.31,6,29,0.283,860.84,0.69,15558,54596,0.549,202.34
01/10/2024,West,Branch,173,143608,32974,8.7,6.72,24,65,0.428,347.12,0.86,17398,93236,0.23,74.04
01/11/2024,West,Partner,290,164310,86673,8.88,5.63,12,54,0.164,801.25,0.83,15033,62604,0.527,47.56
01/07/2024,West,Branch,423,193181,132004,9.06,6.9,6,63,0.458,808.74,0.89,13047,48130,0.683,193.73
01/06/2024,South,Branch,246,95802,140294,8.99,4.44,24,60,0.337,778.12,0.88,9902,-54394,1.464,82.9
01/06/2024,East,Partner,383,249092,146794,6.52,6.44,6,51,0.247,604.77,0.78,13105,89193,0.589,94.6
01/05/2024,East,Online,312,84622,113433,5.39,5.77,12,42,0.492,516.43,0.85,6496,-35307,1.34,153.5
01/06/2024,North,Branch,734,159935,90202,7.49,4.23,6,60,0.438,515.74,0.8,17111,52622,0.564,321.49
01/12/2024,West,Partner,493,167919,94442,7.96,6.18,6,40,0.397,787.05,0.78,16280,57197,0.562,195.72
01/09/2024,South,Partner,438,183669,41818,7.39,4.33,24,29,0.173,598.32,0.79,14435,127416,0.228,75.77
01/10/2024,West,Branch,121,221669,63246,7.54,7.31,12,33,0.488,470.75,0.79,9582,148841,0.285,59.05
01/09/2024,West,Online,204,222026,75598,7.66,6.53,6,58,0.384,700.38,0.65,18098,128330,0.34,78.34
01/10/2024,South,Branch,565,119519,22654,8.58,6.23,12,58,0.322,869.61,0.67,7043,89822,0.19,181.93
01/08/2024,East,Online,558,237187,53758,6.97,4.53,12,60,0.465,249.21,0.62,8376,175053,0.227,259.47
01/10/2024,West,Online,531,286060,44204,7.92,5.15,24,55,0.123,977.71,0.56,13708,228148,0.155,65.31
01/09/2024,West,Online,718,224223,147309,7.93,5.97,12,44,0.113,277.32,0.68,5834,71080,0.657,81.13
01/10/2024,East,Online,320,198112,54928,8.55,6.53,24,41,0.304,609.39,0.86,5623,137561,0.277,97.28
01/08/2024,South,Branch,478,94772,140428,9.16,4.73,12,44,0.076,648.17,0.76,6047,-51703,1.482,36.33
01/08/2024,North,Partner,321,172431,73609,9.68,4.04,12,52,0.349,310.57,0.52,6564,92258,0.427,112.03
01/01/2024,East,Partner,357,146090,50552,7.25,5.38,24,45,0.158,932.48,0.82,8982,86556,0.346,56.41
01/10/2024,North,Partner,466,244904,133440,6,5.93,12,43,0.104,577.17,0.87,18443,93021,0.545,48.46
01/11/2024,North,Partner,448,208988,30336,7.76,4.74,6,27,0.234,314.5,0.83,19891,158761,0.145,104.83
01/05/2024,East,Partner,324,94871,67037,6.41,5.97,12,54,0.26,769.29,0.79,10440,17394,0.707,84.24
01/04/2024,West,Partner,335,76372,36206,10,5.35,6,29,0.127,730.72,0.56,5496,34670,0.474,42.54
01/02/2024,North,Branch,282,242779,54831,7.13,5.82,12,66,0.069,970.29,0.64,15621,172327,0.226,19.46
01/08/2024,North,Online,543,89080,63563,8.56,5.39,12,30,0.236,553.21,0.73,15455,10062,0.714,128.15
01/03/2024,South,Partner,722,156242,38361,8.93,6.51,12,27,0.392,414.24,0.53,5542,112339,0.246,283.02
01/04/2024,West,Branch,105,92722,61335,8.34,4.17,12,66,0.443,248,0.54,5915,25472,0.661,46.52
01/12/2024,North,Partner,335,79048,94469,10,4.68,12,48,0.094,786.5,0.87,6801,-22222,1.195,31.49
01/07/2024,South,Partner,226,135205,147365,7.8,5.73,6,68,0.286,693.82,0.78,16274,-28434,1.09,64.64
01/10/2024,West,Online,203,190849,137355,7.17,5.43,12,25,0.169,978.09,0.61,5081,48413,0.72,34.31
01/09/2024,East,Online,579,104711,45816,7.11,5.57,12,60,0.219,769.73,0.63,18281,40614,0.438,126.8
01/02/2024,East,Online,254,217403,146350,8.75,7.22,6,39,0.47,946.53,0.65,6179,64874,0.673,119.38
01/03/2024,South,Partner,356,70968,35619,7.81,7.55,24,65,0.208,993.26,0.53,13357,21992,0.502,74.05
01/04/2024,East,Partner,334,235041,123223,7.11,4.99,12,62,0.214,542.74,0.8,15447,96371,0.524,71.48
01/10/2024,North,Partner,599,284417,112479,8.44,7.35,24,68,0.144,320.24,0.57,7071,164867,0.395,86.26
01/01/2024,West,Online,388,61292,46819,8.71,5.84,6,42,0.482,356.68,0.82,13998,475,0.764,187.02
01/07/2024,North,Branch,609,221866,31741,8.27,5.1,12,47,0.255,454.7,0.84,12030,178095,0.143,155.3
01/02/2024,North,Partner,651,129459,143297,8.9,7.94,12,53,0.307,607.12,0.76,15930,-29768,1.107,199.86
01/05/2024,East,Partner,668,299004,142330,8.09,7.3,24,65,0.254,297.94,0.81,5331,151343,0.476,169.67
01/01/2024,North,Partner,397,100192,28798,7.41,7.98,12,46,0.164,441.37,0.57,18873,52521,0.287,65.11
01/03/2024,East,Branch,709,208775,45143,8.81,4.67,24,48,0.415,446.24,0.73,12145,151487,0.216,294.24
01/12/2024,West,Partner,236,134193,69695,7.11,4.58,12,69,0.063,203.27,0.77,16782,47716,0.519,14.87
01/02/2024,West,Branch,475,119165,52747,6.87,6.01,12,37,0.361,483.33,0.76,14726,51692,0.443,171.48
01/01/2024,North,Partner,186,117650,132870,9.16,6.55,24,57,0.317,292.92,0.55,18904,-34124,1.129,58.96
01/07/2024,South,Branch,518,237588,119187,7.65,4.68,12,46,0.115,543.77,0.64,19576,98825,0.502,59.57
01/05/2024,East,Partner,298,281053,149544,9.67,7.44,12,59,0.125,357.23,0.63,11979,119530,0.532,37.25
01/01/2024,East,Online,562,179858,41182,8.86,6.13,12,41,0.347,857.69,0.73,13372,125304,0.229,195.01
01/06/2024,North,Online,536,151398,142728,7.58,5.64,24,46,0.19,264.42,0.81,14508,-5838,0.943,101.84
01/05/2024,East,Online,409,272182,29415,8.49,6.41,12,29,0.17,892.53,0.73,11112,231655,0.108,69.53
01/03/2024,East,Online,695,147885,31085,10,6.54,12,49,0.077,664.42,0.8,14298,102502,0.21,53.52
01/12/2024,South,Partner,380,203329,35008,8.75,4.17,6,30,0.395,566.91,0.54,6589,161732,0.172,150.1
01/07/2024,South,Online,422,150588,107638,8.58,8,12,41,0.447,639.79,0.85,19425,23525,0.715,188.63
01/11/2024,North,Branch,251,153356,38452,7.41,5.46,12,55,0.419,500.89,0.71,7486,107418,0.251,105.17
01/10/2024,South,Online,401,133509,142166,9.84,4.25,12,41,0.26,302.09,0.51,10834,-19491,1.065,104.26
01/09/2024,North,Online,377,272345,84075,9.32,7.41,12,57,0.29,812.7,0.76,7590,180680,0.309,109.33
01/09/2024,West,Online,750,101672,28120,7.41,7.97,12,63,0.159,942.33,0.71,15432,58120,0.277,119.25
01/09/2024,North,Partner,787,244380,84385,9.88,7.27,12,61,0.128,960.05,0.59,13679,146316,0.345,100.74
01/02/2024,West,Online,107,258655,93356,8.16,7.41,12,28,0.42,736.57,0.81,13803,151496,0.361,44.94
01/03/2024,North,Branch,334,72113,130205,7.16,6.5,12,67,0.409,528.28,0.87,8420,-66512,1.806,136.61
01/07/2024,East,Online,774,50694,38170,7.4,7.69,12,38,0.4,582.69,0.63,10208,2316,0.753,309.6
01/05/2024,South,Online,660,65588,36259,8.88,4.14,12,37,0.259,725.57,0.7,16386,12943,0.553,170.94
01/02/2024,West,Online,401,242828,42099,7.17,7.07,24,51,0.439,858.46,0.55,14589,186140,0.173,176.04
01/03/2024,North,Branch,137,245157,29649,6.9,6.68,6,48,0.467,499.65,0.87,12214,203294,0.121,63.98
01/10/2024,South,Online,235,292431,149394,7.56,4.2,6,51,0.198,933.42,0.63,6456,136581,0.511,46.53
01/06/2024,North,Branch,520,295456,115791,7.71,6.18,12,32,0.151,459.42,0.58,15385,164280,0.392,78.52
01/07/2024,South,Branch,318,242214,79258,7.33,6.06,12,63,0.259,624.69,0.69,16266,146690,0.327,82.36
01/09/2024,South,Online,447,114373,61037,7.55,6.77,6,45,0.131,969.09,0.52,14529,38807,0.534,58.56
01/01/2024,North,Branch,645,135603,31805,8.92,4.31,24,65,0.448,950.56,0.6,17614,86184,0.235,288.96
01/11/2024,West,Partner,178,56704,135996,8.26,7.22,12,35,0.202,756.6,0.53,15392,-94684,2.398,35.96
01/07/2024,West,Online,372,90136,143527,7.48,4.56,12,55,0.309,459.65,0.55,9497,-62888,1.592,114.95
01/08/2024,East,Online,260,117507,63147,7.57,5.67,12,51,0.318,375.23,0.54,7867,46493,0.537,82.68
01/12/2024,South,Branch,786,97361,94280,7.87,7.53,24,66,0.282,264.11,0.85,9583,-6502,0.968,221.65
01/03/2024,East,Branch,407,108847,66053,7.93,6.24,6,51,0.12,766.92,0.87,17074,25720,0.607,48.84
01/04/2024,East,Online,473,156359,126777,7.93,5.52,6,32,0.496,602.76,0.69,15306,14276,0.811,234.61
01/10/2024,North,Partner,108,192513,117841,8.88,4.19,12,57,0.128,657.83,0.75,15328,59344,0.612,13.82
01/06/2024,North,Branch,543,278084,111393,8.2,6.69,12,36,0.388,577.91,0.78,10254,156437,0.401,210.68
01/10/2024,North,Branch,212,168906,144726,8.23,7.95,24,59,0.406,586.36,0.66,11345,12835,0.857,86.07
01/07/2024,South,Partner,304,64677,148359,9.43,7.65,12,58,0.115,657.02,0.65,11571,-95253,2.294,34.96
01/04/2024,North,Partner,504,77818,96215,9.88,6.87,6,40,0.47,931.41,0.77,12083,-30480,1.236,236.88
01/08/2024,North,Online,797,51868,132909,6.77,4.42,12,60,0.269,223.49,0.65,10298,-91339,2.562,214.39
01/05/2024,South,Partner,296,133591,115365,6.42,4.96,12,26,0.333,841.31,0.73,19674,-1448,0.864,98.57
01/01/2024,South,Online,214,173962,30985,7.65,4.75,12,36,0.339,512.41,0.71,5078,137899,0.178,72.55
01/04/2024,West,Partner,220,117264,113823,8.78,5.42,24,51,0.277,795.94,0.71,18908,-15467,0.971,60.94
01/03/2024,North,Branch,752,123168,32391,8.38,4.94,6,41,0.114,958.82,0.83,10652,80125,0.263,85.73
01/09/2024,North,Online,164,193115,24861,9.05,4.98,6,44,0.388,445.03,0.78,5377,162877,0.129,63.63
01/08/2024,North,Online,375,121939,83582,7.61,6.47,6,45,0.312,271.64,0.88,5164,33193,0.685,117
01/01/2024,West,Online,338,65732,71928,6.04,5.27,24,54,0.103,385.84,0.82,18851,-25047,1.094,34.81
01/11/2024,North,Partner,401,105244,54364,6.63,6.71,12,66,0.365,377.67,0.56,18036,32844,0.517,146.36
01/06/2024,West,Branch,491,199598,102399,8.56,7.79,24,44,0.366,793.48,0.8,12967,84232,0.513,179.71
01/09/2024,East,Online,621,59340,117035,9.06,6.55,12,32,0.297,249.49,0.77,14912,-72607,1.972,184.44
01/07/2024,West,Online,468,285560,138000,6.09,7.01,12,42,0.091,240.75,0.76,16176,131384,0.483,42.59
01/04/2024,East,Online,332,72394,140844,9.41,7.01,12,42,0.209,754.89,0.69,10941,-79391,1.946,69.39
01/01/2024,North,Online,294,148557,113330,8.46,5.32,12,42,0.073,645.38,0.52,13346,21881,0.763,21.46
01/12/2024,East,Branch,111,185174,62923,7.93,4.06,12,26,0.265,534.21,0.88,6146,116105,0.34,29.42
01/02/2024,West,Partner,788,282918,27919,7.37,4.22,12,36,0.458,660.29,0.84,14255,240744,0.099,360.9
01/12/2024,South,Branch,276,69159,75896,9.59,5.13,6,56,0.051,788.2,0.69,7216,-13953,1.097,14.08
01/05/2024,East,Online,316,172366,128638,8.9,6.76,6,66,0.17,282.78,0.56,16031,27697,0.746,53.72
01/12/2024,East,Branch,110,246164,105818,8.49,7.63,12,32,0.41,642.63,0.83,10449,129897,0.43,45.1
01/11/2024,North,Online,545,56212,67396,7.27,7.84,12,34,0.054,859.53,0.67,6463,-17647,1.199,29.43
01/05/2024,West,Partner,729,278432,54840,9.61,4.1,24,35,0.055,489.94,0.66,8470,215122,0.197,40.1
01/08/2024,East,Partner,263,87405,62255,8.03,7.96,12,38,0.325,810.41,0.77,6516,18634,0.712,85.48
01/06/2024,East,Partner,650,180632,91160,8.3,5.29,24,50,0.405,876.34,0.8,16242,73230,0.505,263.25
01/08/2024,East,Online,152,127061,148165,8.07,7.37,12,54,0.399,856.74,0.53,19689,-40793,1.166,60.65
01/02/2024,East,Branch,317,144296,119242,7.23,4.72,6,66,0.401,720.29,0.81,9423,15631,0.826,127.12
01/03/2024,South,Partner,459,105186,28176,8.32,4.25,24,28,0.212,773.88,0.79,19833,57177,0.268,97.31
01/06/2024,West,Online,484,225311,53529,8.7,5.51,12,63,0.447,830.14,0.74,6526,165256,0.238,216.35
01/12/2024,North,Online,155,291876,76406,7.56,7.44,12,35,0.056,786.97,0.64,16802,198668,0.262,8.68
01/10/2024,North,Branch,217,274065,32941,8.23,4.88,12,48,0.19,561.34,0.57,15584,225540,0.12,41.23
01/03/2024,South,Partner,352,173145,21669,8.06,4.62,12,46,0.202,327.3,0.54,19978,131498,0.125,71.1
01/06/2024,West,Online,279,294623,125432,8.92,7.64,12,27,0.125,447.78,0.5,5788,163403,0.426,34.88
01/06/2024,East,Branch,514,60532,105782,7.7,7.75,24,61,0.201,365.8,0.58,11520,-56770,1.748,103.31
01/02/2024,South,Partner,334,260126,137373,8.23,4.05,12,26,0.314,489.16,0.66,18606,104147,0.528,104.88
01/07/2024,West,Branch,179,253084,64859,8.44,6.91,12,36,0.284,591.46,0.6,12421,175804,0.256,50.84
01/12/2024,East,Branch,746,298908,75786,7.68,5.24,12,45,0.194,967.24,0.62,11577,211545,0.254,144.72
01/02/2024,South,Online,121,266351,71083,7.17,5.5,6,29,0.387,967.57,0.66,7548,187720,0.267,46.83
01/06/2024,West,Online,576,116540,60076,7.34,5.88,12,31,0.372,815.67,0.62,12252,44212,0.515,214.27
01/01/2024,North,Online,539,289662,40323,8.41,5.71,6,28,0.176,984.11,0.79,19856,229483,0.139,94.86
01/03/2024,North,Branch,669,153021,119430,7.76,6.06,12,67,0.195,998.41,0.7,17849,15742,0.78,130.46
01/02/2024,West,Online,192,53271,146177,7.75,6.33,24,65,0.179,908.21,0.51,9608,-102514,2.744,34.37
01/07/2024,North,Branch,291,226554,26021,8.6,5.86,12,60,0.108,263.6,0.59,13707,186826,0.115,31.43
01/04/2024,West,Branch,202,50209,147550,9.02,6.81,6,46,0.389,540.84,0.78,18827,-116168,2.939,78.58
01/08/2024,East,Online,495,272071,124741,9.19,6.87,12,53,0.071,627.3,0.62,11640,135690,0.458,35.14
01/06/2024,West,Partner,106,186611,59807,7.39,5.76,24,33,0.118,299.27,0.87,11745,115059,0.32,12.51
01/12/2024,East,Partner,739,295913,148305,8.92,4.57,12,50,0.097,846.9,0.79,8062,139546,0.501,71.68
01/10/2024,South,Partner,666,69977,140061,10,6.56,24,36,0.421,318.95,0.62,10281,-80365,2.002,280.39
01/04/2024,West,Branch,330,255214,70355,8.13,7.09,12,25,0.07,506.66,0.71,9762,175097,0.276,23.1
01/05/2024,South,Branch,673,159920,122439,7.93,6.55,6,32,0.349,255.13,0.77,18838,18643,0.766,234.88
01/09/2024,North,Branch,339,178156,133415,7.72,6.35,12,57,0.07,619.67,0.58,19700,25041,0.749,23.73
01/07/2024,East,Online,189,149588,64732,6.94,4.92,12,28,0.404,677.63,0.6,14759,70097,0.433,76.36
01/10/2024,West,Branch,331,118684,28711,8.84,6.58,12,38,0.461,788.14,0.7,14640,75333,0.242,152.59
01/09/2024,South,Online,556,280144,83079,7.93,5.34,24,53,0.269,471.57,0.87,5966,191099,0.297,149.56
01/07/2024,East,Online,332,173862,27904,7.85,7.68,12,38,0.412,672.43,0.64,11076,134882,0.16,136.78
01/12/2024,East,Partner,453,55607,84033,8.69,6.61,12,33,0.368,787.32,0.66,10694,-39120,1.511,166.7
01/01/2024,North,Partner,432,266194,120587,8.78,5.11,6,33,0.408,809.63,0.58,19268,126339,0.453,176.26
01/12/2024,North,Partner,538,144786,106478,7.4,5.89,12,50,0.395,441.31,0.74,13555,24753,0.735,212.51
01/08/2024,East,Online,474,176406,140035,7.42,7.39,12,66,0.142,254.16,0.8,5107,31264,0.794,67.31
01/04/2024,East,Online,391,233011,109787,7.38,5.34,12,41,0.275,230.1,0.68,12181,111043,0.471,107.52
01/03/2024,West,Online,444,199666,75096,10,6.1,6,65,0.482,814.45,0.8,16286,108284,0.376,214.01
01/07/2024,East,Branch,763,239454,110594,9.48,6.72,6,28,0.205,508.35,0.62,13814,115046,0.462,156.42
01/12/2024,West,Online,527,57399,120781,8.71,7.02,12,27,0.487,307.15,0.78,9416,-72798,2.104,256.65
01/03/2024,East,Partner,756,176812,23093,7.62,4.7,12,53,0.312,347.59,0.6,5509,148210,0.131,235.87
01/08/2024,North,Partner,229,206189,44918,7.74,6.26,12,49,0.258,812.92,0.81,11815,149456,0.218,59.08
01/06/2024,West,Online,240,148662,92743,8.36,7.65,6,45,0.346,679.12,0.83,14256,41663,0.624,83.04
01/05/2024,South,Online,514,83617,82636,10,7.87,24,36,0.417,601.12,0.82,8865,-7884,0.988,214.34
01/04/2024,North,Partner,192,188570,78806,8.29,6.62,12,25,0.227,698.41,0.59,13495,96269,0.418,43.58
01/08/2024,West,Online,725,152826,29394,8.51,7.93,12,25,0.065,310,0.78,14160,109272,0.192,47.12
01/08/2024,West,Partner,383,298304,144501,5.45,6.28,12,69,0.369,455.23,0.72,14630,139173,0.484,141.33
01/12/2024,South,Branch,754,179851,149156,8.26,5.77,12,31,0.48,499.25,0.89,16713,13982,0.829,361.92
01/01/2024,West,Partner,322,161077,112510,6.61,6.21,6,34,0.331,451.6,0.64,8871,39696,0.698,106.58
01/09/2024,East,Branch,562,297591,113708,7.51,4.46,24,39,0.135,891.53,0.81,10513,173370,0.382,75.87
01/05/2024,South,Online,644,100624,117819,8.05,5.61,12,64,0.162,665.14,0.65,11508,-28703,1.171,104.33
01/04/2024,North,Online,375,59628,133145,7.7,5.83,6,35,0.459,783.46,0.66,18276,-91793,2.233,172.12
01/06/2024,North,Branch,781,181401,124531,7.36,7.39,12,69,0.056,389.36,0.54,12164,44706,0.686,43.74
01/06/2024,East,Online,239,88619,33280,7.37,7.03,12,47,0.297,411.26,0.6,8500,46839,0.376,70.98
01/02/2024,North,Branch,456,57032,56303,7.79,6.41,6,37,0.121,380.27,0.57,7199,-6470,0.987,55.18
01/08/2024,West,Online,122,229166,47453,7.75,5.39,24,51,0.177,750.38,0.56,17546,164167,0.207,21.59
01/07/2024,West,Partner,369,88034,141692,8.02,4.75,6,65,0.188,479.23,0.5,8901,-62559,1.61,69.37
01/01/2024,East,Online,764,152658,128886,7.95,5.39,12,41,0.149,524.07,0.82,12758,11014,0.844,113.84
01/05/2024,North,Partner,432,171123,80695,9.28,6.72,24,37,0.407,767.3,0.69,11070,79358,0.472,175.82
01/12/2024,North,Partner,184,136158,88449,5.95,5.05,12,36,0.199,977.44,0.82,7270,40439,0.65,36.62
